Station_ID,Date_Time,altimeter_set_1,air_temp_set_1,dew_point_temperature_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,sea_level_pressure_set_1,weather_cond_code_set_1,cloud_layer_3_code_set_1,pressure_tendency_set_1,precip_accum_one_hour_set_1,precip_accum_three_hour_set_1,cloud_layer_1_code_set_1,cloud_layer_2_code_set_1,precip_accum_six_hour_set_1,precip_accum_24_hour_set_1,visibility_set_1,metar_remark_set_1,metar_set_1,air_temp_high_6_hour_set_1,air_temp_low_6_hour_set_1,peak_wind_speed_set_1,ceiling_set_1,pressure_change_code_set_1,air_temp_high_24_hour_set_1,air_temp_low_24_hour_set_1,peak_wind_direction_set_1,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d,weather_condition_set_1d,weather_summary_set_1d,cloud_layer_1_set_1d,cloud_layer_2_set_1d,cloud_layer_3_set_1d,dew_point_temperature_set_1d,pressure_set_1d,sea_level_pressure_set_1d
PHOG,11/12/2023 05:25 HST,29.96,75.2,,69.21,13.81,60.0,,,,,,,,603.0,,,,10.0,,METAR PHOG 121525Z AUTO 06012KT 10SM BKN060 24/18 A2996,,,,6000.0,,,,,,ENE,,,"broken",,,,64.39,29.9,29.96
PHOG,11/12/2023 05:30 HST,29.96,75.2,,69.21,16.11,70.0,25.32,,,,,,,602.0,703.0,,,10.0,,METAR PHOG 121530Z AUTO 07014G22KT 10SM SCT060 BKN070 24/18 A2996,,,,7000.0,,,,,,ENE,,,"broken",,,,64.39,29.9,29.96
PHOG,11/12/2023 05:35 HST,29.96,75.2,,69.21,14.96,70.0,,,,,,,,602.0,703.0,,,10.0,,METAR PHOG 121535Z AUTO 07013KT 10SM SCT060 BKN070 24/18 A2996,,,,7000.0,,,,,,ENE,,,"broken",,,,64.39,29.9,29.96
PHOG,11/12/2023 05:40 HST,29.96,75.2,,69.21,17.26,70.0,24.17,,,,,,,602.0,702.0,,,10.0,,METAR PHOG 121540Z AUTO 07015G21KT 10SM SCT060 SCT070 24/18 A2996,,,,,,,,,,ENE,,,"scattered",,,,64.39,29.9,29.96
PHOG,11/12/2023 05:45 HST,29.96,75.2,,69.21,16.11,80.0,,,,,,,,652.0,,,,10.0,,METAR PHOG 121545Z AUTO 08014KT 10SM SCT065 24/18 A2996,,,,,,,,,,E,,,"scattered",,,,64.39,29.9,29.96
PHOG,11/12/2023 05:50 HST,29.96,75.2,,69.21,17.26,70.0,27.62,,,,,,,706.0,,,,10.0,,METAR PHOG 121550Z AUTO 07015G24KT 10SM FEW070 24/18 A2996,,,,,,,,,,ENE,,,"thin scattered",,,,64.39,29.9,29.96
PHOG,11/12/2023 05:54 HST,29.96,75.92,64.04,69.21,17.26,70.0,27.62,29.97,,,,,,706.0,,,,10.0,,PHOG 121554Z 07015G24KT 10SM FEW070 24/18 A2996 RMK AO2 PK WND  09027/1507 SLP149 T02440178,,,31.07,,,,,90.0,,ENE,,,"thin scattered",,,,65.08,29.9,29.96
PHOG,11/12/2023 05:55 HST,29.96,75.2,,69.21,18.41,70.0,24.17,,,,,,,706.0,,,,10.0,,METAR PHOG 121555Z AUTO 07016G21KT 10SM FEW070 24/18 A2996,,,,,,,,,,ENE,,,"thin scattered",,,,64.39,29.9,29.96
PHOG,11/12/2023 06:00 HST,29.96,75.2,,69.21,17.26,60.0,,,,,,,,1.0,,,,10.0,,METAR PHOG 121600Z AUTO 06015KT 10SM CLR 24/18 A2996,,,,,,,,,,ENE,,,"clear",,,,64.39,29.9,29.96
PHOG,11/12/2023 06:05 HST,29.96,75.2,,69.21,16.11,60.0,21.86,,,,,,,1.0,,,,10.0,,METAR PHOG 121605Z AUTO 06014G19KT 10SM CLR 24/18 A2996,,,,,,,,,,ENE,,,"clear",,,,64.39,29.9,29.96
PHOG,11/12/2023 06:10 HST,29.96,75.2,,69.21,19.56,60.0,,,,,,,,1.0,,,,10.0,,METAR PHOG 121610Z AUTO 06017KT 10SM CLR 24/18 A2996,,,,,,,,,,ENE,,,"clear",,,,64.39,29.9,29.96
PHOG,11/12/2023 06:15 HST,29.97,75.2,,69.21,17.26,60.0,,,,,,,,1.0,,,,10.0,,METAR PHOG 121615Z AUTO 06015KT 10SM CLR 24/18 A2997,,,,,,,,,,ENE,,,"clear",,,,64.39,29.91,29.97
PHOG,11/12/2023 06:20 HST,29.97,75.2,,69.21,16.11,60.0,,,,,,,,1.0,,,,10.0,,METAR PHOG 121620Z AUTO 06014KT 10SM CLR 24/18 A2997,,,,,,,,,,ENE,,,"clear",,,,64.39,29.91,29.97
PHOG,11/12/2023 06:25 HST,29.97,75.2,,69.21,14.96,50.0,,,,,,,,1.0,,,,10.0,,METAR PHOG 121625Z AUTO 05013KT 10SM CLR 24/18 A2997,,,,,,,,,,NE,,,"clear",,,,64.39,29.91,29.97
PHOG,11/12/2023 06:30 HST,29.97,75.2,,69.21,16.11,60.0,,,,,,,,1.0,,,,10.0,,METAR PHOG 121630Z AUTO 06014KT 10SM CLR 24/18 A2997,,,,,,,,,,ENE,,,"clear",,,,64.39,29.91,29.97
PHOG,11/12/2023 06:35 HST,29.97,75.2,,69.21,14.96,50.0,,,,,,,,1.0,,,,10.0,,METAR PHOG 121635Z AUTO 05013KT 10SM CLR 24/18 A2997,,,,,,,,,,NE,,,"clear",,,,64.39,29.91,29.97
PHOG,11/12/2023 06:40 HST,29.97,75.2,,69.21,16.11,60.0,,,,,,,,1.0,,,,10.0,,METAR PHOG 121640Z AUTO 06014KT 10SM CLR 24/18 A2997,,,,,,,,,,ENE,,,"clear",,,,64.39,29.91,29.97
PHOG,11/12/2023 06:45 HST,29.97,75.2,,69.21,17.26,60.0,,,,,,,,1.0,,,,10.0,,METAR PHOG 121645Z AUTO 06015KT 10SM CLR 24/18 A2997,,,,,,,,,,ENE,,,"clear",,,,64.39,29.91,29.97
PHOG,11/12/2023 06:50 HST,29.97,75.2,,69.21,16.11,60.0,,,,,,,,36.0,,,,10.0,,METAR PHOG 121650Z AUTO 06014KT 10SM FEW003 24/18 A2997,,,,,,,,,,ENE,,,"thin scattered",,,,64.39,29.91,29.97
PHOG,11/12/2023 06:54 HST,29.97,75.92,64.04,69.21,20.71,70.0,31.07,29.99,,,,,,506.0,,,,10.0,,PHOG 121654Z 07018G27KT 10SM FEW050 24/18 A2997 RMK AO2 PK WND  06027/1647 SLP155 T02440178,,,31.07,,,,,60.0,,ENE,,,"thin scattered",,,,65.08,29.91,29.97
PHOG,11/12/2023 06:55 HST,29.98,75.2,,69.21,19.56,70.0,25.32,,,,,,,36.0,,,,10.0,,METAR PHOG 121655Z AUTO 07017G22KT 10SM FEW003 24/18 A2998,,,,,,,,,,ENE,,,"thin scattered",,,,64.39,29.92,29.98
PHOG,11/12/2023 07:00 HST,29.98,75.2,,64.98,14.96,60.0,,,,,,,,506.0,,,,10.0,,METAR PHOG 121700Z AUTO 06013KT 10SM FEW050 24/17 A2998,,,,,,,,,,ENE,,,"thin scattered",,,,62.58,29.92,29.98
PHOG,11/12/2023 07:05 HST,29.98,75.2,,64.98,14.96,60.0,,,,,,,,506.0,,,,10.0,,METAR PHOG 121705Z AUTO 06013KT 10SM FEW050 24/17 A2998,,,,,,,,,,ENE,,,"thin scattered",,,,62.58,29.92,29.98
PHOG,11/12/2023 07:10 HST,29.98,77.0,,61.21,18.41,50.0,,,,,,,,506.0,,,,10.0,,METAR PHOG 121710Z AUTO 05016KT 10SM FEW050 25/17 A2998,,,,,,,,,,NE,,,"thin scattered",,,,62.59,29.92,29.98
PHOG,11/12/2023 07:15 HST,29.99,77.0,,65.2,17.26,50.0,,,,,,,,506.0,,,,10.0,,METAR PHOG 121715Z AUTO 05015KT 10SM FEW050 25/18 A2999,,,,,,,,,,NE,,,"thin scattered",,,,64.4,29.93,29.99
PHOG,11/12/2023 07:20 HST,29.99,77.0,,65.2,17.26,50.0,,,,,,,,506.0,,,,10.0,,METAR PHOG 121720Z AUTO 05015KT 10SM FEW050 25/18 A2999,,,,,,,,,,NE,,,"thin scattered",,,,64.4,29.93,29.99
PHOG,11/12/2023 07:25 HST,29.99,77.0,,61.21,16.11,50.0,,,,,,,,506.0,,,,10.0,,METAR PHOG 121725Z AUTO 05014KT 10SM FEW050 25/17 A2999,,,,,,,,,,NE,,,"thin scattered",,,,62.59,29.93,29.99
PHOG,11/12/2023 07:30 HST,30.0,78.8,,57.69,17.26,50.0,,,,,,,,506.0,,,,10.0,,METAR PHOG 121730Z AUTO 05015KT 10SM FEW050 26/17 A3000,,,,,,,,,,NE,,,"thin scattered",,,,62.6,29.94,30.0
PHOG,11/12/2023 07:35 HST,30.0,78.8,,57.69,16.11,50.0,,,,,,,,506.0,,,,10.0,,METAR PHOG 121735Z AUTO 05014KT 10SM FEW050 26/17 A3000,,,,,,,,,,NE,,,"thin scattered",,,,62.6,29.94,30.0
PHOG,11/12/2023 07:40 HST,30.0,78.8,,57.69,17.26,50.0,,,,,,,,506.0,,,,10.0,,METAR PHOG 121740Z AUTO 05015KT 10SM FEW050 26/17 A3000,,,,,,,,,,NE,,,"thin scattered",,,,62.6,29.94,30.0
PHOG,11/12/2023 07:45 HST,30.0,78.8,,61.44,16.11,60.0,,,,,,,,506.0,,,,10.0,,METAR PHOG 121745Z AUTO 06014KT 10SM FEW050 26/18 A3000,,,,,,,,,,ENE,,,"thin scattered",,,,64.4,29.94,30.0
PHOG,11/12/2023 07:50 HST,30.0,78.8,,61.44,17.26,60.0,,,,,,,,506.0,,,,10.0,,METAR PHOG 121750Z AUTO 06015KT 10SM FEW050 26/18 A3000,,,,,,,,,,ENE,,,"thin scattered",,,,64.4,29.94,30.0
PHOG,11/12/2023 07:54 HST,30.0,78.98,62.96,57.69,17.26,50.0,23.02,30.02,,,3016.0,,,506.0,,,,10.0,,PHOG 121754Z 05015G20KT 10SM FEW050 26/17 A3000 RMK AO2 SLP165  T02610172 10261 20228 53016,78.98,73.04,,,,,,,,NE,,,"thin scattered",,,,62.77,29.94,30.0
PHOG,11/12/2023 07:55 HST,30.0,78.8,,61.44,16.11,60.0,,,,,,,,1.0,,,,10.0,,METAR PHOG 121755Z AUTO 06014KT 10SM CLR 26/18 A3000,,,,,,,,,,ENE,,,"clear",,,,64.4,29.94,30.0
PHOG,11/12/2023 08:00 HST,30.0,80.6,,54.4,16.11,60.0,21.86,,,,,,,1.0,,,,10.0,,METAR PHOG 121800Z AUTO 06014G19KT 10SM CLR 27/17 A3000,,,,,,,,,,ENE,81.85,,"clear",,,,62.62,29.94,30.0
PHOG,11/12/2023 08:05 HST,30.0,80.6,,54.4,17.26,60.0,,,,,,,,1.0,,,,10.0,,METAR PHOG 121805Z AUTO 06015KT 10SM CLR 27/17 A3000,,,,,,,,,,ENE,81.85,,"clear",,,,62.62,29.94,30.0
PHOG,11/12/2023 08:10 HST,30.0,80.6,,54.4,16.11,60.0,,,,,,,,1.0,,,,10.0,,METAR PHOG 121810Z AUTO 06014KT 10SM CLR 27/17 A3000,,,,,,,,,,ENE,81.85,,"clear",,,,62.62,29.94,30.0
PHOG,11/12/2023 08:15 HST,30.0,80.6,,57.94,17.26,60.0,24.17,,,,,,,1.0,,,,10.0,,METAR PHOG 121815Z AUTO 06015G21KT 10SM CLR 27/18 A3000,,,,,,,,,,ENE,82.28,,"clear",,,,64.42,29.94,30.0
PHOG,11/12/2023 08:20 HST,30.0,80.6,,57.94,20.71,60.0,,,,,,,,1.0,,,,10.0,,METAR PHOG 121820Z AUTO 06018KT 10SM CLR 27/18 A3000,,,,,,,,,,ENE,82.28,,"clear",,,,64.42,29.94,30.0
PHOG,11/12/2023 08:25 HST,30.0,80.6,,57.94,23.02,60.0,,,,,,,,456.0,,,,10.0,,METAR PHOG 121825Z AUTO 06020KT 10SM FEW045 27/18 A3000,,,,,,,,,,ENE,82.28,,"thin scattered",,,,64.42,29.94,30.0
PHOG,11/12/2023 08:30 HST,30.0,80.6,,57.94,24.17,60.0,31.07,,,,,,,456.0,,,,10.0,,METAR PHOG 121830Z AUTO 06021G27KT 10SM FEW045 27/18 A3000,,,,,,,,,,ENE,82.28,,"thin scattered",,,,64.42,29.94,30.0
PHOG,11/12/2023 08:35 HST,30.0,80.6,,57.94,23.02,60.0,29.92,,,,,,,456.0,,,,10.0,,METAR PHOG 121835Z AUTO 06020G26KT 10SM FEW045 27/18 A3000,,,,,,,,,,ENE,82.28,,"thin scattered",,,,64.42,29.94,30.0
PHOG,11/12/2023 08:40 HST,30.0,80.6,,57.94,23.02,50.0,28.77,,,,,,,456.0,,,,10.0,,METAR PHOG 121840Z AUTO 05020G25KT 10SM FEW045 27/18 A3000,,,,,,,,,,NE,82.28,,"thin scattered",,,,64.42,29.94,30.0
PHOG,11/12/2023 08:45 HST,30.0,80.6,,57.94,23.02,50.0,,,,,,,,456.0,,,,10.0,,METAR PHOG 121845Z AUTO 05020KT 10SM FEW045 27/18 A3000,,,,,,,,,,NE,82.28,,"thin scattered",,,,64.42,29.94,30.0
PHOG,11/12/2023 08:50 HST,30.0,80.6,,57.94,23.02,50.0,28.77,,,,,,,456.0,,,,10.0,,METAR PHOG 121850Z AUTO 05020G25KT 10SM FEW045 27/18 A3000,,,,,,,,,,NE,82.28,,"thin scattered",,,,64.42,29.94,30.0
PHOG,11/12/2023 08:54 HST,30.0,80.96,64.94,57.94,24.17,50.0,29.92,30.01,,,,,,456.0,,,,10.0,,PHOG 121854Z 05021G26KT 10SM FEW045 27/18 A3000 RMK AO2 PK WND  05029/1829 SLP164 T02720183,,,33.37,,,,,50.0,,NE,82.72,,"thin scattered",,,,64.76,29.94,30.0
PHOG,11/12/2023 08:55 HST,30.0,80.6,,57.94,23.02,50.0,,,,,,,,1.0,,,,10.0,,METAR PHOG 121855Z AUTO 05020KT 10SM CLR 27/18 A3000,,,,,,,,,,NE,82.28,,"clear",,,,64.42,29.94,30.0
PHOG,11/12/2023 09:00 HST,30.0,80.6,,61.67,23.02,50.0,35.67,,,,,,,456.0,,,,10.0,,METAR PHOG 121900Z AUTO 05020G31KT 10SM FEW045 27/19 A3000,,,,,,,,,,NE,82.77,,"thin scattered",,,,66.22,29.94,30.0
PHOG,11/12/2023 09:05 HST,30.01,82.4,,58.18,24.17,60.0,32.22,,,,,,,456.0,,,,10.0,,METAR PHOG 121905Z AUTO 06021G28KT 10SM FEW045 28/19 A3001,,,,,,,,,,ENE,84.65,,"thin scattered",,,,66.23,29.95,30.01
PHOG,11/12/2023 09:10 HST,30.01,80.6,,61.67,28.77,60.0,34.52,,,,,,,456.0,,,,10.0,,METAR PHOG 121910Z AUTO 06025G30KT 10SM FEW045 27/19 A3001,,,,,,,,,,ENE,82.77,,"thin scattered",,,,66.22,29.95,30.01
PHOG,11/12/2023 09:15 HST,30.01,80.6,,61.67,23.02,60.0,,,,,,,,456.0,,,,10.0,,METAR PHOG 121915Z AUTO 06020KT 10SM FEW045 27/19 A3001,,,,,,,,,,ENE,82.77,,"thin scattered",,,,66.22,29.95,30.01
PHOG,11/12/2023 09:20 HST,30.01,80.6,,61.67,21.86,60.0,31.07,,,,,,,456.0,,,,10.0,,METAR PHOG 121920Z AUTO 06019G27KT 10SM FEW045 27/19 A3001,,,,,,,,,,ENE,82.77,,"thin scattered",,,,66.22,29.95,30.01
PHOG,11/12/2023 09:25 HST,30.01,80.6,,61.67,23.02,60.0,28.77,,,,,,,456.0,,,,10.0,,METAR PHOG 121925Z AUTO 06020G25KT 10SM FEW045 27/19 A3001,,,,,,,,,,ENE,82.77,,"thin scattered",,,,66.22,29.95,30.01
PHOG,11/12/2023 09:30 HST,30.01,80.6,,61.67,21.86,60.0,27.62,,,,,,,456.0,,,,10.0,,METAR PHOG 121930Z AUTO 06019G24KT 10SM FEW045 27/19 A3001,,,,,,,,,,ENE,82.77,,"thin scattered",,,,66.22,29.95,30.01
PHOG,11/12/2023 09:35 HST,30.01,82.4,,58.18,26.47,70.0,,,,,,,,456.0,,,,10.0,,METAR PHOG 121935Z AUTO 07023KT 10SM FEW045 28/19 A3001,,,,,,,,,,ENE,84.65,,"thin scattered",,,,66.23,29.95,30.01
PHOG,11/12/2023 09:40 HST,30.01,82.4,,58.18,25.32,60.0,34.52,,,,,,,456.0,,,,10.0,,METAR PHOG 121940Z AUTO 06022G30KT 10SM FEW045 28/19 A3001,,,,,,,,,,ENE,84.65,,"thin scattered",,,,66.23,29.95,30.01
PHOG,11/12/2023 09:45 HST,30.01,82.4,,58.18,25.32,70.0,31.07,,,,,,,456.0,,,,10.0,,METAR PHOG 121945Z AUTO 07022G27KT 10SM FEW045 28/19 A3001,,,,,,,,,,ENE,84.65,,"thin scattered",,,,66.23,29.95,30.01
PHOG,11/12/2023 09:50 HST,30.01,82.4,,54.65,20.71,60.0,28.77,,,,,,,406.0,,,,10.0,,METAR PHOG 121950Z AUTO 06018G25KT 10SM FEW040 28/18 A3001,,,,,,,,,,ENE,84.0,,"thin scattered",,,,64.43,29.95,30.01
PHOG,11/12/2023 09:54 HST,30.01,82.04,64.94,54.65,23.02,60.0,31.07,30.02,,,,,,406.0,,,,10.0,,PHOG 121954Z 06020G27KT 10SM FEW040 28/18 A3001 RMK AO2 PK WND  06033/1912 SLP166 T02780183,,,37.98,,,,,60.0,,ENE,83.55,,"thin scattered",,,,64.1,29.95,30.01
PHOG,11/12/2023 09:55 HST,30.01,82.4,,54.65,23.02,60.0,,,,,,,,1.0,,,,10.0,,METAR PHOG 121955Z AUTO 06020KT 10SM CLR 28/18 A3001,,,,,,,,,,ENE,84.0,,"clear",,,,64.43,29.95,30.01
PHOG,11/12/2023 10:00 HST,30.01,82.4,,54.65,26.47,60.0,32.22,,,,,,,406.0,,,,10.0,,METAR PHOG 122000Z AUTO 06023G28KT 10SM FEW040 28/18 A3001,,,,,,,,,,ENE,84.0,,"thin scattered",,,,64.43,29.95,30.01
PHOG,11/12/2023 10:05 HST,30.0,82.4,,54.65,26.47,60.0,32.22,,,,,,,406.0,,,,10.0,,METAR PHOG 122005Z AUTO 06023G28KT 10SM FEW040 28/18 A3000,,,,,,,,,,ENE,84.0,,"thin scattered",,,,64.43,29.94,30.0
PHOG,11/12/2023 10:10 HST,30.0,82.4,,54.65,24.17,60.0,31.07,,,,,,,406.0,,,,10.0,,METAR PHOG 122010Z AUTO 06021G27KT 10SM FEW040 28/18 A3000,,,,,,,,,,ENE,84.0,,"thin scattered",,,,64.43,29.94,30.0
PHOG,11/12/2023 10:15 HST,30.0,84.2,,51.58,23.02,50.0,,,,,,,,406.0,,,,10.0,,METAR PHOG 122015Z AUTO 05020KT 10SM FEW040 29/18 A3000,,,,,,,,,,NE,85.74,,"thin scattered",,,,64.46,29.94,30.0
PHOG,11/12/2023 10:20 HST,30.0,84.2,,51.58,26.47,50.0,,,,,,,,406.0,,,,10.0,,METAR PHOG 122020Z AUTO 05023KT 10SM FEW040 29/18 A3000,,,,,,,,,,NE,85.74,,"thin scattered",,,,64.46,29.94,30.0
PHOG,11/12/2023 10:25 HST,29.99,84.2,,51.58,31.07,50.0,39.13,,,,,,,406.0,,,,10.0,,METAR PHOG 122025Z AUTO 05027G34KT 10SM FEW040 29/18 A2999,,,,,,,,,,NE,85.74,,"thin scattered",,,,64.46,29.93,29.99
PHOG,11/12/2023 10:30 HST,30.0,82.4,,58.18,29.92,50.0,35.67,,,,,,,406.0,,,,10.0,,METAR PHOG 122030Z AUTO 05026G31KT 10SM FEW040 28/19 A3000,,,,,,,,,,NE,84.65,,"thin scattered",,,,66.23,29.94,30.0
PHOG,11/12/2023 10:35 HST,30.0,80.6,,61.67,24.17,60.0,32.22,,,,,,,406.0,,,,10.0,,METAR PHOG 122035Z AUTO 06021G28KT 10SM FEW040 27/19 A3000,,,,,,,,,,ENE,82.77,,"thin scattered",,,,66.22,29.94,30.0
PHOG,11/12/2023 10:40 HST,29.99,80.6,,61.67,23.02,70.0,34.52,,,,,,,406.0,,,,10.0,,METAR PHOG 122040Z AUTO 07020G30KT 10SM FEW040 27/19 A2999,,,,,,,,,,ENE,82.77,,"thin scattered",,,,66.22,29.93,29.99
PHOG,11/12/2023 10:45 HST,29.99,82.4,,58.18,25.32,60.0,,,,,,,,406.0,,,,10.0,,METAR PHOG 122045Z AUTO 06022KT 10SM FEW040 28/19 A2999,,,,,,,,,,ENE,84.65,,"thin scattered",,,,66.23,29.93,29.99
PHOG,11/12/2023 10:50 HST,29.99,82.4,,58.18,28.77,70.0,37.98,,,,,,,406.0,,,,10.0,,METAR PHOG 122050Z AUTO 07025G33KT 10SM FEW040 28/19 A2999,,,,,,,,,,ENE,84.65,,"thin scattered",,,,66.23,29.93,29.99
PHOG,11/12/2023 10:54 HST,29.99,82.04,66.92,58.18,27.62,60.0,37.98,30.01,,,8004.0,,,406.0,,,,10.0,,PHOG 122054Z 06024G33KT 10SM FEW040 28/19 A2999 RMK AO2 PK WND  06035/2031 SLP161 T02780194 58004,,,40.28,,,,,60.0,,ENE,84.16,,"thin scattered",,,,65.89,29.93,29.99
PHOG,11/12/2023 10:55 HST,29.99,82.4,,58.18,26.47,60.0,32.22,,,,,,,656.0,,,,10.0,,METAR PHOG 122055Z AUTO 06023G28KT 10SM FEW065 28/19 A2999,,,,,,,,,,ENE,84.65,,"thin scattered",,,,66.23,29.93,29.99
PHOG,11/12/2023 11:00 HST,29.99,80.6,,61.67,27.62,70.0,36.82,,,,,,,356.0,,,,10.0,,METAR PHOG 122100Z AUTO 07024G32KT 10SM FEW035 27/19 A2999,,,,,,,,,,ENE,82.77,,"thin scattered",,,,66.22,29.93,29.99
PHOG,11/12/2023 11:05 HST,29.98,80.6,,61.67,28.77,60.0,37.98,,,,,,,356.0,,,,10.0,,METAR PHOG 122105Z AUTO 06025G33KT 10SM FEW035 27/19 A2998,,,,,,,,,,ENE,82.77,,"thin scattered",,,,66.22,29.92,29.98
PHOG,11/12/2023 11:10 HST,29.98,82.4,,58.18,29.92,70.0,36.82,,,,,,,306.0,,,,10.0,,METAR PHOG 122110Z AUTO 07026G32KT 10SM FEW030 28/19 A2998,,,,,,,,,,ENE,84.65,,"thin scattered",,,,66.23,29.92,29.98
PHOG,11/12/2023 11:15 HST,29.98,82.4,,58.18,28.77,80.0,,,,,,,,306.0,,,,10.0,,METAR PHOG 122115Z AUTO 08025KT 10SM FEW030 28/19 A2998,,,,,,,,,,E,84.65,,"thin scattered",,,,66.23,29.92,29.98
PHOG,11/12/2023 11:20 HST,29.98,82.4,,58.18,31.07,80.0,39.13,,,,,,,306.0,,,,10.0,,METAR PHOG 122120Z AUTO 08027G34KT 10SM FEW030 28/19 A2998,,,,,,,,,,E,84.65,,"thin scattered",,,,66.23,29.92,29.98
PHOG,11/12/2023 11:25 HST,29.98,82.4,,54.65,28.77,70.0,37.98,,,,,,,306.0,,,,10.0,,METAR PHOG 122125Z AUTO 07025G33KT 10SM FEW030 28/18 A2998,,,,,,,,,,ENE,84.0,,"thin scattered",,,,64.43,29.92,29.98
PHOG,11/12/2023 11:30 HST,29.98,82.4,,54.65,27.62,80.0,,,,,,,,306.0,,,,10.0,,METAR PHOG 122130Z AUTO 08024KT 10SM FEW030 28/18 A2998,,,,,,,,,,E,84.0,,"thin scattered",,,,64.43,29.92,29.98
PHOG,11/12/2023 11:35 HST,29.98,82.4,,54.65,29.92,80.0,41.43,,,,,,,306.0,,,,10.0,,METAR PHOG 122135Z AUTO 08026G36KT 10SM FEW030 28/18 A2998,,,,,,,,,,E,84.0,,"thin scattered",,,,64.43,29.92,29.98
PHOG,11/12/2023 11:40 HST,29.98,82.4,,54.65,21.86,70.0,31.07,,,,,,,306.0,,,,10.0,,METAR PHOG 122140Z AUTO 07019G27KT 10SM FEW030 28/18 A2998,,,,,,,,,,ENE,84.0,,"thin scattered",,,,64.43,29.92,29.98
PHOG,11/12/2023 11:45 HST,29.97,82.4,,54.65,25.32,70.0,32.22,,,,,,,306.0,,,,10.0,,METAR PHOG 122145Z AUTO 07022G28KT 10SM FEW030 28/18 A2997,,,,,,,,,,ENE,84.0,,"thin scattered",,,,64.43,29.91,29.97
PHOG,11/12/2023 11:50 HST,29.97,84.2,,51.58,23.02,60.0,,,,,,,,406.0,,,,10.0,,METAR PHOG 122150Z AUTO 06020KT 10SM FEW040 29/18 A2997,,,,,,,,,,ENE,85.74,,"thin scattered",,,,64.46,29.91,29.97
PHOG,11/12/2023 11:54 HST,29.96,84.02,64.94,51.58,25.32,60.0,33.37,29.98,,,,,,406.0,,,,10.0,,PHOG 122154Z 06022G29KT 10SM FEW040 29/18 A2996 RMK AO2 PK WND  07036/2135 SLP151 T02890183,,,41.43,,,,,70.0,,ENE,85.5,,"thin scattered",,,,64.29,29.9,29.96
PHOG,11/12/2023 11:55 HST,29.97,84.2,,51.58,23.02,60.0,28.77,,,,,,,1.0,,,,10.0,,METAR PHOG 122155Z AUTO 06020G25KT 10SM CLR 29/18 A2997,,,,,,,,,,ENE,85.74,,"clear",,,,64.46,29.91,29.97
PHOG,11/12/2023 12:00 HST,29.97,82.4,,54.65,23.02,60.0,29.92,,,,,,,1.0,,,,10.0,,METAR PHOG 122200Z AUTO 06020G26KT 10SM CLR 28/18 A2997,,,,,,,,,,ENE,84.0,,"clear",,,,64.43,29.91,29.97
PHOG,11/12/2023 12:05 HST,29.96,84.2,,54.9,26.47,60.0,,,,,,,,1.0,,,,10.0,,METAR PHOG 122205Z AUTO 06023KT 10SM CLR 29/19 A2996,,,,,,,,,,ENE,86.53,,"clear",,,,66.25,29.9,29.96
PHOG,11/12/2023 12:10 HST,29.96,84.2,,54.9,25.32,60.0,,,,,,,,1.0,,,,10.0,,METAR PHOG 122210Z AUTO 06022KT 10SM CLR 29/19 A2996,,,,,,,,,,ENE,86.53,,"clear",,,,66.25,29.9,29.96
PHOG,11/12/2023 12:15 HST,29.96,84.2,,54.9,27.62,70.0,36.82,,,,,,,1.0,,,,10.0,,METAR PHOG 122215Z AUTO 07024G32KT 10SM CLR 29/19 A2996,,,,,,,,,,ENE,86.53,,"clear",,,,66.25,29.9,29.96
PHOG,11/12/2023 12:20 HST,29.95,84.2,,51.58,28.77,70.0,34.52,,,,,,,1.0,,,,10.0,,METAR PHOG 122220Z AUTO 07025G30KT 10SM CLR 29/18 A2995,,,,,,,,,,ENE,85.74,,"clear",,,,64.46,29.89,29.95
PHOG,11/12/2023 12:25 HST,29.95,84.2,,51.58,24.17,70.0,32.22,,,,,,,1.0,,,,10.0,,METAR PHOG 122225Z AUTO 07021G28KT 10SM CLR 29/18 A2995,,,,,,,,,,ENE,85.74,,"clear",,,,64.46,29.89,29.95
PHOG,11/12/2023 12:30 HST,29.95,84.2,,51.58,24.17,70.0,32.22,,,,,,,1.0,,,,10.0,,METAR PHOG 122230Z AUTO 07021G28KT 10SM CLR 29/18 A2995,,,,,,,,,,ENE,85.74,,"clear",,,,64.46,29.89,29.95
PHOG,11/12/2023 12:35 HST,29.94,84.2,,51.58,29.92,70.0,39.13,,,,,,,456.0,,,,10.0,,METAR PHOG 122235Z AUTO 07026G34KT 10SM FEW045 29/18 A2994,,,,,,,,,,ENE,85.74,,"thin scattered",,,,64.46,29.88,29.94
PHOG,11/12/2023 12:40 HST,29.94,84.2,,51.58,28.77,70.0,35.67,,,,,,,456.0,,,,10.0,,METAR PHOG 122240Z AUTO 07025G31KT 10SM FEW045 29/18 A2994,,,,,,,,,,ENE,85.74,,"thin scattered",,,,64.46,29.88,29.94
PHOG,11/12/2023 12:45 HST,29.94,84.2,,51.58,28.77,70.0,34.52,,,,,,,456.0,,,,10.0,,METAR PHOG 122245Z AUTO 07025G30KT 10SM FEW045 29/18 A2994,,,,,,,,,,ENE,85.74,,"thin scattered",,,,64.46,29.88,29.94
